0.18706; -0.0024096
19.080; 0.0000
27.124; 4.4409e-16
43.118; 0.0000
54.903; 4.4409e-16
67.155; 0.0000
74.263; 0.0000
93.624; 1.1277
93.624; 0.82169
93.624; 0.86506
99.143; 1.1277
99.143; 0.80482
121.50; 0.64819
121.50; 0.54940
121.50; 0.41928
142.07; 0.40964
142.07; 0.35422
142.07; 0.29880
