0.077821; -0.0019960
18.755; 0.0000
26.770; -8.8818e-16
42.802; 0.18363
42.802; 0.20359
55.019; 0.44311
55.019; 0.37725
55.019; 0.39321
66.926; 0.29341
66.926; 0.26747
74.475; 0.27745
74.475; 0.26148
93.541; 0.20359
93.541; 0.15569
99.066; 0.16168
99.066; 0.12375
121.40; 0.029940
142.18; 0.041916
