0.094862; -4.4409e-16
18.783; -4.4409e-16
26.846; -4.4409e-16
42.877; -4.4409e-16
55.209; -4.4409e-16
66.972; -4.4409e-16
74.656; -4.4409e-16
93.628; 0.29197
93.628; 0.37713
93.628; 0.50608
99.036; 0.38686
99.036; 0.33333
99.036; 0.65937
121.42; 0.37713
121.52; 0.42092
121.52; 0.30170
142.20; 0.31144
142.20; 0.22628
142.20; 0.19221
