0.0000; -0.0067873
18.665; -0.0045249
26.676; -0.0045249
42.788; 0.067873
55.026; 0.45701
55.026; 0.53620
66.911; 0.50452
66.911; 0.45249
74.483; 0.72172
74.483; 0.70136
93.588; 0.50226
93.588; 0.53846
99.046; 0.49321
99.046; 0.40498
121.50; 0.11086
121.50; 0.070136
142.19; 0.090498
142.19; 0.056561
