0.0000; -0.0046620
19.005; -0.0046620
26.968; -0.0023310
43.077; -0.0023310
54.842; 0.26107
54.842; 0.20047
67.059; 0.82051
67.059; 0.85315
74.208; 1.2984
74.208; 1.2424
93.665; 0.96037
93.665; 0.93007
99.095; 0.91841
99.095; 0.77622
99.095; 0.72028
121.45; 0.25408
121.45; 0.21212
142.08; 0.22145
142.08; 0.17249
