0.095087; -0.0024450
18.732; -0.0024450
26.815; -0.0024450
42.789; -0.0048900
55.055; -0.0024450
66.941; 0.33252
66.941; 0.39364
74.548; 1.4621
74.548; 1.4963
74.548; 1.5306
93.566; 2.1296
93.566; 1.9438
93.566; 2.2689
98.986; 2.2910
99.081; 1.9731
99.081; 1.8655
121.43; 1.0073
121.43; 0.91932
121.43; 0.72372
142.06; 0.75550
142.06; 0.62592
142.06; 0.51589
