0.088235; -0.0045351
18.706; -0.0022676
26.735; -0.0022676
42.794; -0.0045351
55.059; 0.095238
55.059; 0.063492
66.882; 0.64853
66.882; 0.60544
74.559; 1.7506
74.559; 1.8095
93.529; 1.8980
93.529; 1.7687
93.529; 1.7120
99.000; 1.4626
99.088; 1.5805
99.088; 1.2766
121.41; 0.50113
121.41; 0.45125
142.15; 0.43537
142.15; 0.32200
